lon,lat,trend,dmagt,magt_mean
100.49902241087148,56.499539794697306,0.0159383152104632,0.14787698,3.165843
100.49902241087148,56.751068074250774,0.00966450111775483,0.095939636,3.1994548
100.49902241087148,57.002596353804236,-0.0019602353059781394,-0.042725563,3.0736167
100.49902241087148,57.254124633357705,0.006970704959917578,0.12037492,3.3077059
100.49902241087148,57.49666976006998,0.02320775744281108,0.34896374,3.2613394
100.49902241087148,57.74819803962344,0.023942728284037644,0.37289834,3.2953763
100.49902241087148,57.99972631917691,0.027619800688343552,0.33423948,3.187636
100.49902241087148,58.25125459873038,0.04672310442863861,0.6019654,3.0984576
100.49902241087148,58.50278287828384,0.039471989643722206,0.49456906,2.9348433
100.49902241087148,58.75431115783731,0.034663519074643705,0.34545088,2.7794998
100.49902241087148,58.99685628454958,0.023412236080893357,0.21444964,2.778572
100.49902241087148,59.24838456410304,0.020840053920503632,0.12923121,2.7675653
100.49902241087148,59.49991284365651,0.03276964320411983,0.2531035,2.7973385
100.49902241087148,59.75144112320997,0.01371117664288799,0.0373466,2.5956194
100.49902241087148,60.00296940276344,0.012661039980151422,0.06819105,2.2716146
100.49902241087148,60.24551452947571,0.04246785006945354,0.49039555,2.3997564
100.49902241087148,60.497042809029175,0.024156096313571934,0.27220738,1.597604
100.49902241087148,60.74857108858264,0.046841716766354305,0.47517872,1.3408109
100.49902241087148,61.00009936813611,0.02925560293318134,0.27650487,1.1904105
100.49902241087148,61.251627647689574,0.0380420689341368,0.37326723,1.2469633
100.49902241087148,61.50315592724304,0.029639743400524294,0.36439782,1.3503048
100.49902241087148,61.745701053955315,0.04026163605194783,0.4918912,1.2127402
100.49902241087148,61.99722933350878,0.03693771437753349,0.42428607,0.83859134
100.49902241087148,62.248757613062246,0.05891416155838839,0.7805786,0.7557519
100.49902241087148,62.50028589261571,0.027889691010304248,0.35041267,0.46744817
100.49902241087148,62.751814172169176,0.05392651603191254,0.77775013,0.61685383
100.49902241087148,63.003342451722645,0.04462101800909248,0.58301824,0.54857147
100.49902241087148,63.24588757843491,0.03708448455303299,0.53789926,0.4038129
100.49902241087148,63.49741585798838,0.05368529663809889,0.7193925,-0.004941225
100.49902241087148,63.74894413754185,0.06719639120693671,0.94077647,-0.09159129
100.49902241087148,64.00047241709531,0.0800507776910686,1.1584044,-0.5309841
100.49902241087148,64.25200069664878,0.08914381207166704,1.2120789,-0.3329199
100.49902241087148,64.50352897620225,0.10285454362252851,1.4019551,-0.464204
100.49902241087148,64.74607410291452,0.0781760091987627,0.98264134,-0.30259648
100.49902241087148,64.99760238246797,0.07430368918406206,1.0203972,-0.6602862
100.49902241087148,65.24913066202144,0.1229740784137977,1.6984322,-1.4501809
100.49902241087148,65.50065894157491,0.052872488770300013,0.937333,-1.6309242
100.49902241087148,65.75218722112838,0.06814229594000898,0.84313226,-1.3423371
100.49902241087148,66.00371550068185,0.06219573715064788,0.90338373,-2.5571046
100.49902241087148,66.24626062739412,0.1300994456568779,2.0972586,-4.3181257
100.49902241087148,66.49778890694758,0.0654478616352282,0.8924687,-2.7958312
100.49902241087148,66.74931718650105,0.08537976108019225,0.9226198,-4.311236
100.49902241087148,67.00084546605451,0.11930953701839413,1.4826727,-3.4427757
100.49902241087148,67.25237374560798,0.08442437015001839,1.188019,-4.1568522
100.49902241087148,67.50390202516145,0.19777066858507694,2.5116858,-4.3904552
100.49902241087148,67.74644715187371,0.21847081003308494,2.7596498,-5.3113494
100.49902241087148,68.24950371098065,0.15056182161161175,2.1415558,-7.369682
100.49902241087148,68.75256027008759,0.14459673121004618,1.8669243,-7.210436
100.49902241087148,69.00408854964105,0.08742652844778567,1.0950189,-7.0376415
100.49902241087148,69.24663367635331,0.09767170676701523,1.5180826,-6.6980457
100.49902241087148,69.74969023546025,0.1640465603598939,2.2461023,-9.241083
100.49902241087148,70.00121851501372,0.15113020667545543,2.2273192,-8.632213
100.49902241087148,70.25274679456719,0.05578188594382806,1.2175126,-7.27013
100.49902241087148,70.50427507412064,0.11483045288278011,1.8560834,-6.4820786
100.49902241087148,70.74682020083291,0.11034751662724107,1.6245661,-3.8256624
100.49902241087148,70.99834848038638,0.05370873801314936,0.55820775,-3.141563
100.49902241087148,71.24987675993985,0.22698298466354402,2.6970832,-4.4099894
