lon,lat,dmagt,dalt,trend,reliable
66.49778890694758,55.50240982932464,0.17550468,0.021313667,0.01198445694355917,False
66.74931718650105,55.50240982932464,0.05621004,0.6399789,0.007151899458486545,False
67.00084546605451,55.50240982932464,-0.008462906,0.23091316,0.004166657411599567,False
67.25237374560798,55.50240982932464,0.28521967,0.36479902,0.03206566919254181,True
67.50390202516145,55.50240982932464,0.2226553,-0.49987078,0.022782551487788058,True
67.74644715187371,55.50240982932464,-0.1406107,0.3076172,0.006787869900087972,False
67.99797543142718,55.50240982932464,-0.018863201,0.25788736,-0.018607052670248675,False
68.24950371098065,55.50240982932464,-0.2352519,0.49407816,-0.027173797993718586,True
68.50103199053412,55.50240982932464,-0.18517351,-0.023236275,-0.0025509278985512375,False
68.75256027008759,55.50240982932464,-0.03930044,0.48608875,-0.000241757646391414,False
69.00408854964105,55.50240982932464,0.638515,0.5220523,0.049147523807570086,True
69.24663367635331,55.50240982932464,0.5596831,1.9601765,0.04718779250036061,True
69.49816195590678,55.50240982932464,0.06046772,-0.029200077,0.006144191645368413,False
69.74969023546025,55.50240982932464,-0.019239426,-0.051487923,-0.007108133050459383,False
70.00121851501372,55.50240982932464,0.031229973,0.3983183,0.001595213443417864,False
70.25274679456719,55.50240982932464,0.70271444,0.45042658,0.049618867077400916,True
70.50427507412064,55.50240982932464,0.33855152,0.21529007,0.026697922960111097,True
70.74682020083291,55.50240982932464,0.5307212,0.30001545,0.023290800746480912,True
70.99834848038638,55.50240982932464,-0.098724365,0.0794158,-0.00469067489044561,False
71.24987675993985,55.50240982932464,0.4336686,0.38805485,0.03634595629534851,True
71.50140503949332,55.50240982932464,-0.21232414,-0.119540215,-0.014650987069816874,False
71.75293331904679,55.50240982932464,0.18188572,0.12961102,0.020192710055579842,True
72.00446159860024,55.50240982932464,0.33221436,0.36423063,0.026363611824902496,True
72.24700672531252,55.50240982932464,0.14862013,0.0153951645,0.007662670521795504,False
72.49853500486599,55.50240982932464,0.56605864,0.27891493,0.04288728448408838,True
72.75006328441945,55.50240982932464,0.5007453,0.02189684,0.041479703444465665,True
73.00159156397292,55.50240982932464,0.3482995,0.16699362,0.02427004681357631,True
73.25311984352638,55.50240982932464,0.5493736,0.30352688,0.04793379216254196,True
73.49566497023865,55.50240982932464,0.6704745,0.5715046,0.05599461688270673,True
73.74719324979212,55.50240982932464,0.58023405,0.28306246,0.04189365966410257,True
73.99872152934559,55.50240982932464,0.47907448,0.37741852,0.04021057901502855,True
74.25024980889906,55.50240982932464,0.25040627,0.3034048,0.03135817563986302,True
74.50177808845253,55.50240982932464,0.37062168,0.13888979,0.03352204576323094,True
74.75330636800598,55.50240982932464,0.351295,0.07082701,0.040025001236152685,True
74.99585149471825,55.50240982932464,0.30771112,0.43297958,0.032010429720333126,True
75.24737977427172,55.50240982932464,0.34388256,0.12306261,0.034189288223843914,True
75.49890805382519,55.50240982932464,0.38501167,0.32195282,0.03335519742361887,True
75.75043633337866,55.50240982932464,-0.005028248,0.43861818,-0.005275215680085593,False
76.00196461293211,55.50240982932464,-0.0052695274,0.62417364,0.0057779263846478995,False
76.25349289248558,55.50240982932464,0.3300209,0.25171947,0.028374181819864886,True
76.49603801919785,55.50240982932464,0.7224059,-0.010995388,0.05997568444360219,True
76.74756629875132,55.50240982932464,0.51910067,0.22325277,0.042366482939898704,True
76.99909457830479,55.50240982932464,0.5864558,0.22834158,0.05236275588409426,True
77.25062285785826,55.50240982932464,0.21877432,-0.022715569,0.025208201589462423,True
77.50215113741172,55.50240982932464,0.4337945,0.32478952,0.04329825292659428,True
77.75367941696518,55.50240982932464,-0.06767368,-0.11097193,0.01051168079617643,False
77.99622454367746,55.50240982932464,0.0671978,0.07180214,0.01216093860095059,False
78.24775282323093,55.50240982932464,0.45664787,-0.24664974,0.04078137844423488,True
78.4992811027844,55.50240982932464,-0.0041389465,-0.04694414,0.004251126398014003,False
78.75080938233785,55.50240982932464,0.21254301,0.041417122,0.017558579505243213,False
79.00233766189132,55.50240982932464,0.16407824,0.020960808,0.018800414363039038,False
79.25386594144479,55.50240982932464,0.023746967,-0.21873331,0.010845890528038759,False
79.49641106815706,55.50240982932464,0.08275032,-0.20605087,0.015711845929108743,False
79.74793934771053,55.50240982932464,0.5880227,-0.04953909,0.04264693803424747,True
54.9993532702177,55.7539381088781,0.098012686,0.18613482,0.00466617632515752,False
55.25088154977117,55.7539381088781,-0.15195465,0.46406794,-0.007621421089654877,False
55.50240982932464,55.7539381088781,-0.10352969,0.07843733,-0.0025774394409560017,False
