lon,lat,pred_magt,pred_class
116.74954590059362,54.9993532702177,-0.88666177,1
117.00107418014709,54.9993532702177,-1.7354969,2
117.25260245970055,54.9993532702177,-1.5467485,2
117.50413073925401,54.9993532702177,-0.9744425,1
117.74667586596628,54.9993532702177,-1.7642509,2
117.99820414551975,54.9993532702177,-1.2333231,1
118.24973242507322,54.9993532702177,-0.3500439,1
118.50126070462669,54.9993532702177,-0.866277,1
118.75278898418014,54.9993532702177,-0.73108804,1
119.00431726373361,54.9993532702177,-1.8675841,2
119.24686239044588,54.9993532702177,-0.009974964,1
119.49839066999935,54.9993532702177,0.29897928,0
119.74991894955282,54.9993532702177,0.64961153,0
120.00144722910629,54.9993532702177,0.4522309,0
120.25297550865974,54.9993532702177,0.59179807,0
120.49552063537202,54.9993532702177,1.2836995,0
120.74704891492549,54.9993532702177,1.5023714,0
120.99857719447895,54.9993532702177,0.61476547,0
121.25010547403242,54.9993532702177,-0.25324583,1
121.50163375358589,54.9993532702177,0.5059947,0
121.75316203313935,54.9993532702177,1.0598779,0
121.99570715985162,54.9993532702177,0.59186345,0
122.24723543940509,54.9993532702177,0.93358314,0
122.49876371895856,54.9993532702177,1.2613139,0
122.75029199851203,54.9993532702177,-0.020164445,1
123.00182027806548,54.9993532702177,-0.5126406,1
123.25334855761895,54.9993532702177,-2.7271473,2
123.49589368433122,54.9993532702177,-1.1086627,1
123.74742196388469,54.9993532702177,-0.45619375,1
123.99895024343816,54.9993532702177,-0.53162277,1
124.25047852299163,54.9993532702177,0.06523061,0
124.50200680254508,54.9993532702177,0.4616419,0
124.75353508209855,54.9993532702177,0.25179818,0
124.99608020881082,54.9993532702177,1.7498546,0
125.24760848836429,54.9993532702177,1.8750916,0
125.49913676791776,54.9993532702177,1.1759821,0
125.75066504747122,54.9993532702177,1.1265978,0
126.00219332702468,54.9993532702177,1.2708304,0
126.25372160657815,54.9993532702177,0.74448293,0
126.49626673329043,54.9993532702177,1.7848064,0
126.7477950128439,54.9993532702177,1.7823929,0
126.99932329239736,54.9993532702177,2.1933732,0
127.25085157195082,54.9993532702177,2.0527806,0
127.50237985150429,54.9993532702177,1.8210744,0
127.75390813105776,54.9993532702177,1.7039039,0
127.99645325777003,54.9993532702177,1.8998224,0
128.24798153732348,54.9993532702177,2.059854,0
128.49950981687695,54.9993532702177,1.8969572,0
128.75103809643042,54.9993532702177,1.363228,0
129.0025663759839,54.9993532702177,-0.31593484,1
129.25409465553736,54.9993532702177,0.09192297,0
129.49663978224962,54.9993532702177,1.0670977,0
129.74816806180309,54.9993532702177,0.7487716,0
129.99969634135655,54.9993532702177,-2.074125,2
130.25122462091002,54.9993532702177,0.824882,0
130.5027529004635,54.9993532702177,1.1613673,0
130.75428118001696,54.9993532702177,-0.3247798,1
130.99682630672922,54.9993532702177,0.36058462,0
131.2483545862827,54.9993532702177,-0.61208624,1
131.49988286583616,54.9993532702177,-1.677351,2
131.75141114538962,54.9993532702177,-1.074583,1
132.0029394249431,54.9993532702177,-1.4942607,1
132.25446770449656,54.9993532702177,-0.68621355,1
132.49701283120882,54.9993532702177,-1.5522658,2
132.7485411107623,54.9993532702177,-1.9837146,2
133.00006939031576,54.9993532702177,-0.38260016,1
133.25159766986923,54.9993532702177,1.2405711,0
133.5031259494227,54.9993532702177,1.5746322,0
133.74567107613495,54.9993532702177,1.5316978,0
133.99719935568842,54.9993532702177,1.3264712,0
134.2487276352419,54.9993532702177,0.7744337,0
134.50025591479536,54.9993532702177,-0.20308892,1
134.75178419434883,54.9993532702177,1.8971869,0
135.0033124739023,54.9993532702177,0.2942706,0
135.24585760061456,54.9993532702177,2.0372553,0
136.99757240464763,54.9993532702177,2.2983902,0
137.50062896375456,54.9993532702177,2.462624,0
137.75215724330803,54.9993532702177,1.9936439,0
138.0036855228615,54.9993532702177,2.4120216,0
155.75439553706323,54.9993532702177,3.0602834,0
155.99694066377552,54.9993532702177,2.8069465,0
156.248468943329,54.9993532702177,2.5753899,0
156.49999722288246,54.9993532702177,2.6938243,0
156.7515255024359,54.9993532702177,2.6170251,0
157.00305378198937,54.9993532702177,2.400304,0
157.24559890870165,54.9993532702177,2.4072862,0
157.49712718825512,54.9993532702177,1.4911267,0
157.7486554678086,54.9993532702177,0.5485624,0
158.00018374736206,54.9993532702177,1.6124055,0
158.2517120269155,54.9993532702177,2.4626963,0
158.50324030646897,54.9993532702177,2.6806817,0
158.74578543318125,54.9993532702177,3.209217,0
158.99731371273472,54.9993532702177,2.5898309,0
159.2488419922882,54.9993532702177,2.4159386,0
159.50037027184166,54.9993532702177,2.578203,0
159.7518985513951,54.9993532702177,2.3433213,0
160.00342683094857,54.9993532702177,2.2306614,0
160.24597195766086,54.9993532702177,1.4586151,0
160.49750023721433,54.9993532702177,2.2026138,0
160.7490285167678,54.9993532702177,-0.29584333,1
161.00055679632123,54.9993532702177,0.76763713,0
161.2520850758747,54.9993532702177,1.9747914,0
161.50361335542817,54.9993532702177,2.2527783,0
161.74615848214046,54.9993532702177,2.8579369,0
29.99923891317142,55.25088154977117,3.7674866,0
30.250767192724886,55.25088154977117,3.741205,0
30.502295472278355,55.25088154977117,3.6280358,0
30.75382375183182,55.25088154977117,3.6559453,0
30.99636887854409,55.25088154977117,3.6949577,0
31.247897158097558,55.25088154977117,3.6557858,0
31.499425437651023,55.25088154977117,3.6232152,0
31.75095371720449,55.25088154977117,3.3326743,0
32.00248199675796,55.25088154977117,3.3457904,0
32.25401027631142,55.25088154977117,3.6376076,0
32.49655540302369,55.25088154977117,3.5221593,0
32.74808368257716,55.25088154977117,3.5198462,0
32.99961196213062,55.25088154977117,3.5072057,0
33.25114024168409,55.25088154977117,3.5554807,0
33.50266852123755,55.25088154977117,3.540109,0
33.75419680079102,55.25088154977117,3.2474663,0
33.996741927503294,55.25088154977117,3.4965734,0
34.248270207056756,55.25088154977117,3.588712,0
34.499798486610224,55.25088154977117,3.4399548,0
34.75132676616369,55.25088154977117,3.5102072,0
35.002855045717155,55.25088154977117,3.5831351,0
35.254383325270624,55.25088154977117,3.5746517,0
35.496928451982896,55.25088154977117,3.570173,0
35.74845673153636,55.25088154977117,3.5679553,0
35.99998501108983,55.25088154977117,3.4061584,0
36.25151329064329,55.25088154977117,3.319764,0
36.50304157019676,55.25088154977117,3.5433023,0
36.74558669690903,55.25088154977117,3.543119,0
36.99711497646249,55.25088154977117,3.6502652,0
37.24864325601596,55.25088154977117,3.4053755,0
